0.068116,0.064645,0.015478,-0.043877,0.061423,0.074097,-0.041447,0.060835,0.075087,0.061676,0.069619,0.063941,0.023468,-0.039897,0.061714,0.064185,-0.041457,0.071042,0.080495,0.061517,0.045384,0.051327,0.049326,0.051974,0,0.045869,0.051189,0.050768,0.05176,0.050665,0.044175,-0.20241,0.054581,-0.05589,0,0.045869,0.050504,0.047553,0.051753,0.05285,0.048662,0.054562,0.0533,0.052957,0.054562,0.044752,0.052571,0.053613,0.054665,0.046566,0.057243,0.043289,0.054665,0.054476,0.059659,0,0.052822,0.052822,0.05364,0.052957
0.004926,0.0071691,-0.016778,-0.006745,0.0067733,0.0058331,-0.006048,0.011468,-0.0058272,0.0080042,0.0050774,0.011108,-0.02067,-0.0069536,0.0064378,0.0041787,-0.0060082,0.0066392,0.0054223,0.008079,0.011812,0.010309,0.01627,0.012395,0,0.01769,0.015741,0.013522,0.013239,0.011253,0.011584,-0.029082,0.016986,-0.012753,0,0.01769,0.015558,0.012929,0.013237,0.011224,0.011198,0.0094469,0.010514,0.010446,0.009447,0.011963,0.010509,0.0097909,0.009178,0.012232,0.0084619,0.013159,0.009178,0.009531,0.011801,0,0.010419,0.010419,0.0097657,0.010446
0,-0,-0,-6.4533e-09,-0,0,-4.2326e-12,0,3.5653e-10,-0,0,-0,-0,-7.2434e-08,-0,0,9.2118e-11,-0,0,-0,-1.7692e-09,-4.1098e-10,1.1885e-11,-0,0,1.0441e-11,-9.6861e-10,-0.00015847,6.1706e-10,-2.4849e-09,-8.5628e-10,0,-0,-3.4434e-10,0,1.0441e-11,-2.1885e-10,-0,-2.3642e-10,5.865e-12,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0
0,-0,-0,5.4527e-09,-0,0,3.8686e-11,0,0,-0,0,-0,-0,-5.8898e-10,-0,0,-4.6598e-13,-0,0,-0,1.0382e-09,-2.0885e-10,2.8808e-11,-0,0,-2.1745e-10,2.0639e-10,-3.963e-05,-8.1821e-10,1.3005e-08,3.479e-10,0,-0,-2.8117e-10,0,-2.1745e-10,1.025e-09,-0,-3.8405e-10,-1.22e-11,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0
0,-0,-0,1.4167e-08,-0,0,-4.2427e-12,0,0,-0,0,-0,-0,2.56e-08,-0,0,4.9131e-11,-0,0,-0,1.9754e-09,2.4055e-10,-0,-0,0,-0,3.1552e-12,0.00015848,1.8933e-09,4.4128e-10,-1.0801e-10,0,-0,-1.694e-10,0,-0,-1.39e-10,-0,2.2941e-10,-8.1095e-12,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0
0,-0,-0,6.2378e-09,-0,0,2.4246e-11,0,0,-0,0,-0,-0,-6.6672e-10,-0,0,0,-0,0,-0,-1.0117e-11,-8.2203e-10,-0,-0,0,-0,-1.4056e-16,5.8882e-05,9.2131e-11,1.1322e-09,-8.7983e-10,0,-0,-1.973e-09,0,-0,6.2396e-10,-0,-1.0014e-10,-2.3832e-11,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0
-0.044525,-0.021211,-0.004424,0.0018582,-0.015814,-0.062155,0.0019005,-0.04746,-0.037715,-0.014689,-0.042506,-0.020161,-0.0093679,0.0011873,-0.015298,-0.051052,0.0028087,-0.042661,-0.021858,-0.013304,-1.4863e-10,-1.8088e-10,-0,-0,0,-0,-0,-0,-6.7139e-10,-1.8611e-08,1.914e-11,0,-0,-3.5081e-10,0,-0,-2.2323e-10,-0,-4.6468e-10,-4.4625e-12,-0.017927,-0.0085582,-0.0013189,-0.0086639,-0.0085583,-0.01702,-0.0071254,-0.0080538,-0.0087002,-0.0093968,-0.0084805,-0.009724,-0.0087002,-0.008558,0.056419,0,-0.0085458,-0.0085458,-0.0088975,-0.0086639
0.057357,0.066038,0.010326,0.003425,0.058179,0.025111,0.0059937,0.083032,0.031748,0.067139,0.042474,0.064307,0.014002,0.0047004,0.060323,0.056522,0.0069601,0.068493,0.022541,0.068876,2.5973e-10,-8.3879e-10,-0,-0,0,-0,-0,-0,7.6371e-11,2.3145e-09,4.3048e-10,0,-0,9.9088e-10,0,-0,-3.4342e-10,-0,-3.2996e-10,2.278e-12,0.049357,0.048379,0.047105,0.04798,0.04838,0.041796,0.048477,0.047629,0.048176,0.044708,0.047301,0.042857,0.048176,0.048378,0.014001,0,0.048308,0.048308,0.047639,0.04798
0.038377,0.021211,0.004424,-0.0018582,0.015814,0.058063,-0.0019005,0.041072,0.035337,0.014689,0.042506,0.020161,0.0093679,-0.0011873,0.015298,0.051052,-0.0028087,0.042661,0.016842,0.013304,2.1634e-10,1.4153e-09,-0,-0,0,-0,-0,-0,-3.1671e-12,1.2322e-08,2.5825e-11,0,-0,-1.8506e-09,0,-0,-5.9983e-10,-0,-1.0799e-10,5.6881e-16,0.00073265,-0.0085582,-0.014236,-0.0086639,-0.0085583,0.0032414,-0.0092495,-0.0096915,-0.0087002,-0.0076284,-0.0084805,-0.0070425,-0.0087002,-0.008558,-0.056419,0,-0.0085458,-0.0085458,-0.0088975,-0.0086639
0.025732,0.057208,0.010326,-0.0055997,0.046077,0.042384,-0.0059937,0.049115,0.028302,0.05206,0.042296,0.055932,0.014002,-0.0055723,0.047132,0.056522,-0.0069601,0.068493,0.01527,0.05002,6.2394e-10,-4.9357e-10,-0,-0,0,-0,-0,-0,-2.0054e-11,1.1345e-08,-7.6455e-11,0,-0,-1.3723e-09,0,-0,1.6172e-10,-0,-6.3535e-12,5.1341e-17,-0.046648,-0.048379,-0.047105,-0.04798,-0.04838,-0.034619,-0.047123,-0.047629,-0.048176,-0.044708,-0.047301,-0.042857,-0.048176,-0.048378,-0.013782,0,-0.048308,-0.048308,-0.047639,-0.04798
-0.00043799,0.14515,0.36002,0.40529,0.14183,0.14604,0.50682,0.14265,0.14844,0.14473,0.094369,0.14142,0.364,0.4096,0.15528,0.19593,0.48895,0.30064,-0.026343,0.1416,-0.3424,-0.34753,-0.34659,-0.34443,0,-0.34486,-0.34538,-0.34074,-0.34177,-0.34435,-0.34123,0.2899,-0.34607,0.34758,0,-0.34486,-0.34634,-0.339,-0.34239,-0.34686,-0.07415,-0.073818,-0.071613,-0.07424,-0.073819,-0.076131,-0.074416,-0.076347,-0.074951,-0.07399,-0.080361,-0.073646,-0.074951,-0.073816,-0.038717,0,-0.073445,-0.073445,-0.076349,-0.07424
0.60678,0.45194,0.17552,0.019828,0.42789,0.49886,0.026581,0.45628,0.57664,0.44517,0.60004,0.44817,0.2187,0.045025,0.4094,0.5234,0.029107,0.3887,0.51313,0.44995,-0.0065059,-0.0082317,0.0036692,-0.0053647,0,-0.0078492,-0.010377,-0.001512,-0.0031508,-0.0065464,-0.0077273,-0.05765,0.0052808,0.00022146,0,-0.0078492,-0.0034435,-0.0023609,-0.0048642,0.0045893,0.39701,0.39521,0.39196,0.39365,0.39522,0.38496,0.39456,0.39456,0.39567,0.39549,0.3989,0.39532,0.39567,0.3952,0.42894,0,0.39436,0.39436,0.39457,0.39365
-0.052907,-0.14515,-0.35974,0.32851,-0.14183,-0.17344,0.2328,-0.19476,-0.10674,-0.14394,-0.094369,-0.14142,-0.36321,0.31974,-0.15528,-0.1755,0.2484,-0.29984,-0.062715,-0.14081,-0.3424,-0.34753,-0.34659,-0.34443,0,-0.34486,-0.34538,-0.34074,-0.34177,-0.34435,-0.34123,0.2899,-0.34607,0.34758,0,-0.34486,-0.34634,-0.339,-0.34239,-0.34686,-0.07415,-0.073818,-0.071613,-0.07424,-0.073819,-0.07907,-0.074416,-0.076347,-0.074951,-0.072954,-0.080361,-0.072075,-0.074951,-0.073816,-0.1053,0,-0.073445,-0.073445,-0.076349,-0.07424
-0.26599,-0.34067,-0.17035,-0.054849,-0.39062,-0.29902,-0.075472,-0.30402,-0.22034,-0.36806,-0.25147,-0.34084,-0.1828,-0.062554,-0.36886,-0.23255,-0.080496,-0.22393,-0.24109,-0.37298,-0.085777,-0.068398,-0.076425,-0.080732,0,-0.10106,-0.091903,-0.085167,-0.098202,-0.082922,-0.087581,0.11306,-0.082772,0.090994,0,-0.10106,-0.090292,-0.084931,-0.093233,-0.076982,-0.39701,-0.39521,-0.39196,-0.39365,-0.39522,-0.38351,-0.39456,-0.39456,-0.39567,-0.39549,-0.3989,-0.39532,-0.39567,-0.3952,-0.42894,0,-0.39436,-0.39436,-0.39457,-0.39365
0.23773,0.21921,0.12131,-0.32243,0.235,0.22209,-0.29233,0.20463,0.17894,0.22779,0.22569,0.22299,0.1142,-0.31252,0.24232,0.20683,-0.28917,0.15155,0.256,0.22289,0.3524,0.34868,0.34827,0.34927,0,0.3454,0.34512,0.34862,0.3494,0.34837,0.35434,0.046391,0.34681,-0.3438,0,0.3454,0.3463,0.35181,0.34933,0.34671,0.27057,0.2694,0.26333,0.26843,0.2694,0.28572,0.27089,0.26761,0.26854,0.26911,0.26097,0.26774,0.26854,0.2694,0.30051,0,0.26962,0.26962,0.26762,0.26843
0.089991,0.11543,-0.063947,0.019583,0.084509,0.071814,0.021783,0.081516,0.071687,0.092444,0.072561,0.12241,-0.040236,0.024,0.098902,0.085538,0.018493,0.010481,0.12042,0.086079,-0.036712,-0.027472,-0.04085,-0.026137,0,-0.049645,-0.040544,-0.025969,-0.037243,-0.026219,-0.036599,0.073694,-0.042063,0.023797,0,-0.049645,-0.037493,-0.029297,-0.037237,-0.024177,0.0951,0.09376,0.1008,0.096434,0.093761,0.095396,0.092252,0.095843,0.09386,0.093262,0.098266,0.09363,0.09386,0.093757,0.10515,0,0.094166,0.094166,0.095847,0.096434
0.1862,0.1579,0.10404,-0.32855,0.16412,0.15454,-0.29758,0.16272,0.12015,0.18046,0.14009,0.16329,0.096991,-0.32833,0.15677,0.14479,-0.29504,0.070746,0.256,0.18511,0.3524,0.34868,0.34827,0.34927,0,0.3454,0.34512,0.35204,0.3494,0.34837,0.35434,0.046391,0.34681,-0.3438,0,0.3454,0.3463,0.35181,0.34933,0.34671,0.27057,0.2694,0.26333,0.26843,0.2694,0.28572,0.27089,0.26761,0.26854,0.26911,0.26097,0.26774,0.26854,0.2694,0.30051,0,0.26962,0.26962,0.26762,0.26843
-0.11094,-0.13849,0.051732,-0.023932,-0.11761,-0.10404,-0.026267,-0.11334,-0.095417,-0.1222,-0.10386,-0.13863,0.040132,-0.027949,-0.12086,-0.11249,-0.023472,-0.012177,-0.12039,-0.12257,0.05895,0.045964,0.05225,0.048315,0,0.07024,0.057085,0.059176,0.047993,0.048923,0.058307,-0.046999,0.054521,-0.050924,0,0.07024,0.052053,0.069273,0.047985,0.052165,-0.10837,-0.10697,-0.11726,-0.10884,-0.10697,-0.10967,-0.10595,-0.10738,-0.10631,-0.10653,-0.10628,-0.10665,-0.10631,-0.10697,-0.11851,0,-0.10736,-0.10736,-0.10738,-0.10884
0,-0,-0,-2.3515e-08,-0,0,0,0,0,-0,0,-0,-0,4.0706e-09,-0,0,0,-0,0,-0,-1.5657e-17,-1.3647e-12,-0,-0,0,-0,-0,-0.0046698,-0,-4.8282e-09,5.0469e-12,0,-0,4.7758e-10,0,-0,-8.9867e-17,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0
0,-0,-0,5.5594e-10,-0,0,0,0,0,-0,0,-0,-0,-3.5259e-10,-0,0,0,-0,0,-0,9.9218e-17,8.1945e-13,-0,-0,0,-0,-0,-0.00022156,-0,-1.86e-09,5.4449e-11,0,-0,-3.8707e-10,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0
0,-0,-0,2.0385e-08,-0,0,0,0,0,-0,0,-0,-0,6.9229e-10,-0,0,0,-0,0,-0,-0,-2.9865e-12,-0,-0,0,-0,-0,0.0046698,-0,-9.3549e-10,-5.1152e-12,0,-0,-5.7853e-10,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0
0,-0,-0,-1.2872e-09,-0,0,0,0,0,-0,0,-0,-0,-8.0713e-09,-0,0,0,-0,0,-0,-0,-6.5082e-12,-0,-0,0,-0,-0,0.0012533,-0,-6.5739e-09,-4.3998e-11,0,-0,-8.8858e-10,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0
0.033268,0.023432,-0.00013264,0.00097404,0.019337,0.041358,0.0042536,0.029461,0.037423,0.019223,0.046547,0.024507,-0.0049168,0.0010428,0.020349,0.049098,0.0048975,0.037355,0.021792,0.017598,-0,-0,-0,-0,0,-0,-0,-0,-0,-5.9314e-12,-0,0,-0,-2.0648e-16,0,-0,-0,-0,-0,-0,-0.0015052,0.0085582,0.01417,0.0087709,0.0085583,0.01702,0.0071254,0.0090601,0.0087002,0.0093968,0.0084805,0.009724,0.0087002,0.008558,0.10963,0,0.0087484,0.0087484,0.0088553,0.0087709
0.050329,0.060402,0.056293,-0.0037916,0.062154,0.065839,0.001624,0.036191,0.031157,0.064507,0.071049,0.057567,0.05688,-4.5044e-05,0.07081,0.064576,0.0018534,0.040521,0.021777,0.06253,-0,-0,-0,-0,0,-0,-0,-0,-0,-1.3176e-15,-0,0,-0,3.0423e-17,0,-0,-0,-0,-0,-0,0.046296,0.048379,0.049758,0.048335,0.04838,0.041796,0.048477,0.048175,0.048176,0.044708,0.047301,0.042857,0.048176,0.048378,0.054126,0,0.048211,0.048211,0.048103,0.048335
-0.033268,-0.023432,0.0073707,-0.00097404,-0.019337,-0.035879,-0.0042536,-0.029461,-0.035545,-0.019223,-0.046547,-0.024507,0.0049168,-0.0010428,-0.020349,-0.049098,-0.0048975,-0.037355,-0.017719,-0.017598,-0,-0,-0,-0,0,-0,-0,-0,-0,1.3039e-16,-0,0,-0,2.347e-17,0,-0,-0,-0,-0,-0,0.015838,0.0085582,0.0034849,0.0087709,0.0085583,-0.0032415,0.0092495,0.0087317,0.0087002,0.0076284,0.0084805,0.0070425,0.0087002,0.008558,-0.090008,0,0.0087484,0.0087484,0.0088553,0.0087709
-0.050329,-0.057328,0.052469,-0.0053097,-0.046426,-0.032596,-0.0016418,-0.030913,-0.02844,-0.051524,-0.071049,-0.059475,0.051763,-0.0025009,-0.044915,-0.064576,-0.0018733,-0.034544,-0.015884,-0.049796,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,2.0361e-17,0,-0,-0,-0,-0,-0,0.046296,0.048379,0.047537,0.048335,0.04838,0.034619,0.047123,0.048017,0.048176,0.044708,0.047301,0.042857,0.048176,0.048378,0.026401,0,0.048211,0.048211,0.048103,0.048335
-0.26313,-0.14162,0.20767,0.41153,-0.13477,-0.15563,0.49655,-0.16217,-0.15987,-0.1474,-0.25194,-0.12998,0.10087,0.40358,-0.11645,-0.22635,0.4927,-0.084348,0.010381,-0.15317,-0.34124,-0.3453,-0.3465,-0.34437,0,-0.34486,-0.34538,-0.34185,-0.34215,-0.34513,-0.33906,0.41335,-0.34591,0.34754,0,-0.34486,-0.34489,-0.33981,-0.34277,-0.34686,0.072167,0.073818,0.076013,0.075118,0.073819,0.076131,0.074416,0.076191,0.074951,0.07399,0.080361,0.073646,0.074951,0.073816,0.11261,0,0.074795,0.074795,0.076193,0.075118
0.38218,0.43896,0.58075,-0.050299,0.44846,0.50637,-0.037845,0.51296,0.58979,0.443,0.41263,0.43895,0.60482,-0.0073085,0.48789,0.48968,-0.029402,0.57181,0.53357,0.42957,0.0045216,0.0060608,-0.0035711,0.005121,0,0.0078491,0.010378,0.0037957,0.0031627,0.0063759,0.0043424,0.079326,-0.0052212,-0.00074497,0,0.0078491,0.00066387,0.0047591,0.0048762,-0.0045893,0.39411,0.39521,0.39955,0.39657,0.39522,0.38496,0.39456,0.39686,0.39567,0.39549,0.3989,0.39532,0.39567,0.3952,0.29964,0,0.39543,0.39543,0.39687,0.39657
0.24737,0.14162,-0.14761,0.32166,0.1346,0.14653,0.24307,0.16111,0.1154,0.1474,0.25194,0.12998,-0.10087,0.32516,0.11617,0.22635,0.24464,0.084348,0.072892,0.15317,-0.34124,-0.3453,-0.3465,-0.34437,0,-0.34486,-0.34538,-0.34185,-0.34215,-0.34513,-0.33906,0.41335,-0.34591,0.34754,0,-0.34486,-0.34489,-0.33981,-0.34277,-0.34686,0.072167,0.073818,0.076013,0.075118,0.073819,0.07907,0.074416,0.076191,0.074951,0.072954,0.080361,0.072075,0.074951,0.073816,0.057627,0,0.074795,0.074795,0.076193,0.075118
0.24493,0.37103,0.3242,-0.059517,0.38178,0.30128,-0.051272,0.33111,0.21462,0.36973,0.22971,0.36005,0.31943,-0.03613,0.34735,0.24884,-0.043317,0.30235,0.22906,0.38119,-0.080974,-0.070805,-0.076327,-0.084307,0,-0.10106,-0.091902,-0.10184,-0.098218,-0.08351,-0.082618,0.097847,-0.082712,0.09316,0,-0.10106,-0.088532,-0.10155,-0.093249,-0.076982,0.39411,0.39521,0.39955,0.39657,0.39522,0.38351,0.39456,0.39686,0.39567,0.39549,0.3989,0.39532,0.39567,0.3952,0.29389,0,0.39543,0.39543,0.39687,0.39657
-0.21355,-0.23879,-0.18413,-0.31526,-0.22963,-0.20151,-0.29813,-0.22091,-0.17352,-0.22831,-0.21136,-0.23841,-0.16768,-0.33224,-0.23227,-0.19607,-0.31311,-0.21062,-0.24355,-0.22642,0.35157,0.34833,0.34693,0.34896,0,0.34471,0.34728,0.34981,0.34982,0.34934,0.35326,-0.079988,0.34541,-0.34344,0,0.34471,0.34774,0.3532,0.34975,0.347,-0.26708,-0.2694,-0.27097,-0.27102,-0.2694,-0.28572,-0.27089,-0.26954,-0.26854,-0.26911,-0.26097,-0.26774,-0.26854,-0.2694,-0.28426,0,-0.27069,-0.27069,-0.26955,-0.27102
0.062514,0.12953,0.15075,-0.02678,0.091066,0.081183,-0.016103,0.082724,0.053764,0.10141,0.078939,0.1519,0.12218,-0.014274,0.11189,0.040635,-0.0064897,0.14245,0.08905,0.095276,0.03615,0.02766,0.041608,0.025125,0,0.048733,0.042999,0.027581,0.03967,0.026147,0.036096,-0.054078,0.043296,-0.023496,0,0.048733,0.039702,0.031371,0.039663,0.024454,0.089478,0.09376,0.090226,0.089668,0.093761,0.095396,0.092252,0.090402,0.09386,0.093262,0.098266,0.09363,0.09386,0.093757,0.086474,0,0.091846,0.091846,0.090405,0.089668
-0.14493,-0.19382,-0.16768,-0.33619,-0.17428,-0.17161,-0.29994,-0.15908,-0.11534,-0.17868,-0.14265,-0.20099,-0.16768,-0.34288,-0.18774,-0.15762,-0.31392,-0.15686,-0.24355,-0.17695,0.35157,0.34833,0.34693,0.34896,0,0.34471,0.34728,0.35324,0.34982,0.34934,0.35326,-0.079988,0.34541,-0.34344,0,0.34471,0.34774,0.3532,0.34975,0.347,-0.26708,-0.2694,-0.27097,-0.27102,-0.2694,-0.28572,-0.27089,-0.26954,-0.26854,-0.26911,-0.26097,-0.26774,-0.26854,-0.2694,-0.28426,0,-0.27069,-0.27069,-0.26955,-0.27102
0.074076,0.12953,0.19909,-0.029395,0.13079,0.10109,-0.026542,0.10594,0.097306,0.12121,0.089165,0.1519,0.22557,-0.016488,0.15036,0.07164,-0.014523,0.17115,0.12239,0.11502,0.060758,0.045488,0.053362,0.045275,0,0.067877,0.051703,0.05153,0.047253,0.045989,0.060015,-0.11382,0.050938,-0.047632,0,0.067877,0.04868,0.059712,0.047245,0.048518,0.10794,0.10697,0.10407,0.10342,0.10697,0.10967,0.10595,0.10297,0.10631,0.10653,0.10628,0.10665,0.10631,0.10697,0.10197,0,0.10556,0.10556,0.10297,0.10342
0,-0,-0,0,-0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,-0.0057327,-0,-0,-0,0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0
